#Read position (bp)	Clipping profile
0.0	10.155624684237715
1.0	0.6647328296274431
2.0	0.6414586656524429
3.0	0.6248545364751562
4.0	0.6133593701216501
5.0	0.6044186851800342
6.0	0.5964714096763756
7.0	0.5892337123426865
8.0	0.5804349430350645
9.0	0.5730553300673815
10.0	0.5648242232957351
11.0	0.5574446103280521
12.0	0.5512003224323204
13.0	0.5453817814385704
14.0	0.5399889873468021
15.0	0.535731518326985
16.0	0.5289195678952776
17.0	0.5253716770454301
18.0	0.5211142080256129
19.0	0.5466590221445156
20.0	0.5797253648650951
21.0	0.6123659606836928
22.0	0.6465676284762235
23.0	0.6834656933146382
24.0	0.7115649888454312
25.0	0.733845743382474
26.0	0.7566941604554924
27.0	0.7786910837245474
28.0	0.792314984587962
29.0	0.8046616447454318
30.0	0.8168663892689075
31.0	0.8214076895567123
32.0	1.4078030892195208
33.0	10.73719495234473
34.0	0.8461010098716516
35.0	3.30819534403188
36.0	0.8854116404879627
37.0	0.8832829059780543
38.0	0.88058650893217
39.0	0.8795930994942127
40.0	0.8794511838602187
41.0	0.8810122558341518
42.0	0.8828571590760725
43.0	0.9051379136131154
44.0	0.8847020623179932
45.0	0.8866888811939079
46.0	0.8891014469718042
47.0	0.9047121667111335
48.0	0.9350821123858288
49.0	0.8949199879655543
50.0	0.8814380027361334
51.0	0.8699428363826274
52.0	0.8693751738466516
53.0	0.8456752629696698
54.0	0.8358830842240905
55.0	0.8279358087204319
56.0	0.8201304488507671
57.0	0.8076418730593038
58.0	0.7967143692417732
59.0	0.7920311533199744
60.0	0.782380890208389
61.0	0.7738659521687548
62.0	0.7673378330050351
63.0	0.7532881852396388
64.0	0.7449151628339984
65.0	0.7345553215524435
66.0	0.7233439864669251
67.0	0.7145452171593032
68.0	0.7051787853157054
69.0	0.6943931971321688
70.0	0.679492055562809
71.0	0.6671453954053395
72.0	0.6563598072218028
73.0	0.6468514597442113
74.0	0.6342209683187539
75.0	0.6167653453375037
76.0	0.6028576132061012
77.0	0.5896594592446682
78.0	0.5814283524730218
79.0	0.5731972457013754
80.0	0.5609925011778998
81.0	0.5504907442623509
82.0	0.5398470717128081
83.0	0.5240944363394849
84.0	0.5069226446262226
85.0	0.4952855626387225
86.0	0.48606104642911885
87.0	0.47484971134360043
88.0	0.46434795442805166
89.0	0.4552653538524418
90.0	0.4464665845448198
91.0	0.4376678152371978
92.0	0.42603073324969776
93.0	0.4185092046480208
94.0	0.4072978695625025
95.0	0.3979314377189048
96.0	0.39154523418917925
97.0	0.3861524400974109
98.0	0.37891474276372183
99.0	0.37281237050198396
100.0	0.36699382950823395
101.0	0.35933038527256317
102.0	0.3520926879388741
103.0	0.3475513876510692
104.0	0.34059752158536793
105.0	0.3337855711536606
106.0	0.32654787381997147
107.0	0.31675569507439216
108.0	0.31079523844664825
109.0	0.3049766974528982
110.0	0.30071922843308113
111.0	0.2956102656093006
112.0	0.29078513405350787
113.0	0.2859600024977152
114.0	0.27630973938612974
115.0	0.26850437951646505
116.0	0.26069901964680037
117.0	0.25488047865305036
118.0	0.24877810639131248
119.0	0.2416823246916173
120.0	0.2364314462338429
121.0	0.23075482087408677
122.0	0.21982731705655623
123.0	0.21173812591890373
124.0	0.2023716940753061
125.0	0.19172802152576338
126.0	0.18165201151219623
127.0	0.17554963925045838
128.0	0.1680281106487815
129.0	0.15993891951112904
130.0	0.1546880410533546
131.0	0.1461731030137204
132.0	0.1419156339939033
133.0	0.1378000806080801
134.0	0.13481985229420815
135.0	0.13098813017637273
136.0	0.12630491425457394
137.0	0.12162169833277513
138.0	0.11764806058094583
139.0	0.11310676029314094
140.0	0.10941695380929944
141.0	0.10544331605747015
142.0	0.10090201576966525
143.0	0.09565113731189082
144.0	0.0905421744881103
145.0	0.08614278983429931
146.0	0.08231106771646392
147.0	0.0779116830626529
148.0	0.073370382774848
149.0	0.07010632319298823
150.0	0.04143936512621976
