#Read position (bp)	Clipping profile
0.0	11.2355900624453
1.0	0.6285694853855806
2.0	0.601543861156303
3.0	0.5850779179172729
4.0	0.5740707928172691
5.0	0.5634216230050704
6.0	0.5564414948928729
7.0	0.5511616543977492
8.0	0.5457923250806742
9.0	0.5405124845855505
10.0	0.5368434428855492
11.0	0.5343377558709141
12.0	0.5310266694587179
13.0	0.5283420048001805
14.0	0.5245834742782279
15.0	0.5227042090172517
16.0	0.519572100248958
17.0	0.5179613014538353
18.0	0.5157240809050542
19.0	0.5468661909440892
20.0	0.5806929656416617
21.0	0.620873446697773
22.0	0.662038304795348
23.0	0.7029346964270693
24.0	0.7385512475636669
25.0	0.7707672234661168
26.0	0.7961820489002718
27.0	0.8189122096758894
28.0	0.8392261722588232
29.0	0.8542602943466331
30.0	0.8763640333685919
31.0	0.8729634581344445
32.0	1.195570661268701
33.0	11.133483316598923
34.0	0.8954251524442082
35.0	1.73241410415425
36.0	0.9124280286149457
37.0	0.9133229168344583
38.0	0.9101013192442131
39.0	0.9267462401271458
40.0	0.9484920238612995
41.0	0.9344422788149531
42.0	0.9430332057222733
43.0	0.930057326539342
44.0	0.921824354919827
45.0	0.8933669095393294
46.0	0.8997206158978681
47.0	0.9438386051198344
48.0	0.8965885071295745
49.0	0.8884450243320108
50.0	0.8770799439442019
51.0	0.8825387620832282
52.0	0.8607034895271232
53.0	0.8406579934100431
54.0	0.8292034242002831
55.0	0.8183752767441819
56.0	0.8319775776807719
57.0	0.8181068102783282
58.0	0.7907232307612456
59.0	0.7968084706539307
60.0	0.7804320162368519
61.0	0.7621762965587969
62.0	0.7562700343100143
63.0	0.7441890433465955
64.0	0.7419518227978144
65.0	0.7257543460246381
66.0	0.7171634191173181
67.0	0.707140671058778
68.0	0.6983707665075555
69.0	0.6870056861197468
70.0	0.6827102226660868
71.0	0.6649019470977879
72.0	0.6550581766831505
73.0	0.6442300292270492
74.0	0.6315226165099717
75.0	0.6163990056002105
76.0	0.6032441487733767
77.0	0.5917895795636168
78.0	0.5811404097514179
79.0	0.5725494828440979
80.0	0.561452868922143
81.0	0.5509826767538467
82.0	0.5386332193245742
83.0	0.5263732507172529
84.0	0.5119655503831017
85.0	0.5015848470367567
86.0	0.4915620989782167
87.0	0.4844029932221166
88.0	0.47446973398552783
89.0	0.4659682959001591
90.0	0.4578248131025953
91.0	0.4491443973733241
92.0	0.4397480710684428
93.0	0.4305307224074641
94.0	0.42274519489770535
95.0	0.4143332456342878
96.0	0.4073531175220903
97.0	0.4000150341220878
98.0	0.3942877495172078
99.0	0.3862337555415953
100.0	0.3788956721415928
101.0	0.3715575887415903
102.0	0.3645774606293928
103.0	0.35607602254402404
104.0	0.3494538497196315
105.0	0.34488991980011774
106.0	0.33764132522206647
107.0	0.3298557977123078
108.0	0.322786180778159
109.0	0.3169694073513277
110.0	0.31106314510254524
111.0	0.305604326963519
112.0	0.297729310631809
113.0	0.29092816016351397
114.0	0.2827846773659502
115.0	0.27320937341716645
116.0	0.2630971365366752
117.0	0.2541482543415502
118.0	0.24582579390008394
119.0	0.23696640052691015
120.0	0.22900189537324891
121.0	0.2212163678634902
122.0	0.21137259744885267
123.0	0.2019762711439714
124.0	0.19114812368787015
125.0	0.18184128620494014
126.0	0.1728029151878639
127.0	0.16609125354152013
128.0	0.15911112542932263
129.0	0.15132559791956388
130.0	0.14362955923175635
131.0	0.13539658761224135
132.0	0.1311906129805326
133.0	0.1260002613073601
134.0	0.12134684256589509
135.0	0.11785677850979634
136.0	0.1145456920976001
137.0	0.11069767275369634
138.0	0.10559680990247508
139.0	0.1014803240927176
140.0	0.09727434946100882
141.0	0.09297888600734883
142.0	0.08948882195125006
143.0	0.08590926907320007
144.0	0.08179278326344257
145.0	0.07839220802929506
146.0	0.07552856572685507
147.0	0.07177003520490256
148.0	0.06872741525856005
149.0	0.0630896194756313
150.0	0.034363707629280024
