#Read position (bp)	Clipping profile
0.0	40.9705048662931
1.0	0.09886584021171285
2.0	0.09705655550881676
3.0	0.09530416655129473
4.0	0.09371487873051179
5.0	0.09225834764893504
6.0	0.09088147061088203
7.0	0.0898004514487743
8.0	0.08867770874005888
9.0	0.08750565638535261
10.0	0.0861970542417485
11.0	0.08502120883735062
12.0	0.08378846768757864
13.0	0.08159987801552192
14.0	0.08013196778487036
15.0	0.0785426799640874
16.0	0.07719235427387564
17.0	0.07610374901238469
18.0	0.07500376460181891
19.0	0.07569409964569124
20.0	0.07624409185097411
21.0	0.07672960221149969
22.0	0.07687753114947234
23.0	0.07734028321184827
24.0	0.07736304150999791
25.0	0.07754131484550339
26.0	0.07775372562823334
27.0	0.07834923442981549
28.0	0.07848199116902171
29.0	0.0786640575542188
30.0	0.08691773368315367
31.0	0.08074644183491055
32.0	1.0519492292712678
33.0	41.803340994029355
34.0	0.20922462098899217
35.0	5.527679590472011
36.0	0.0930359228357143
37.0	0.09256937772364675
38.0	0.09222041715201898
39.0	0.112759781232066
40.0	0.10289026593450694
41.0	0.09897583865276945
42.0	0.1108442911378049
43.0	0.10581850029642682
44.0	0.08895080831785453
45.0	0.09899859695091907
46.0	0.13032539435389381
47.0	0.12099449211254282
48.0	0.10006823696395199
49.0	0.09644966755815979
50.0	0.09464796895464689
51.0	0.10348577473608908
52.0	0.10580712114735202
53.0	0.08648153296861896
54.0	0.09591484755164333
55.0	0.09871411822404862
56.0	0.09981789568430598
57.0	0.12015243508100627
58.0	0.10380439091018401
59.0	0.11234254576598932
60.0	0.09220524495325257
61.0	0.09630553166987875
62.0	0.09935514362193006
63.0	0.09022527301423418
64.0	0.08694428503099491
65.0	0.08584050757073752
66.0	0.08592016161426126
67.0	0.08577602572598023
68.0	0.08316640753815523
69.0	0.08247986554397453
70.0	0.08144436297816607
71.0	0.0803405855179087
72.0	0.08048851445588133
73.0	0.07913439571597795
74.0	0.07938473699562396
75.0	0.07852750776532098
76.0	0.07750338434858733
77.0	0.07730993881431543
78.0	0.07682822150348145
79.0	0.07631236674542302
80.0	0.07578892588798139
81.0	0.07540582786912917
82.0	0.07497342020428607
83.0	0.07465859707988276
84.0	0.07383171224711264
85.0	0.07290620812236075
86.0	0.07217035648218917
87.0	0.07137002299726028
88.0	0.07040658837559233
89.0	0.06954556609559774
90.0	0.06880592140573456
91.0	0.06818006820661955
92.0	0.06763007600133666
93.0	0.06694732705684757
94.0	0.06653388464046252
95.0	0.06599906463394606
96.0	0.06537321143483105
97.0	0.06488770107430546
98.0	0.0642921922727233
99.0	0.06370047652083276
100.0	0.06332875765105536
101.0	0.06239187437722865
102.0	0.06172050458181438
103.0	0.06099982514040921
104.0	0.06038155804067742
105.0	0.05954708710852408
106.0	0.05884157986588535
107.0	0.058109521275405376
108.0	0.05746090977814074
109.0	0.056766781684576814
110.0	0.05612575628669539
111.0	0.05567438337339426
112.0	0.055120598118419774
113.0	0.05456301981375367
114.0	0.05398647626062955
115.0	0.05353131029763682
116.0	0.05264373666980099
117.0	0.05201788347068599
118.0	0.051213756936065495
119.0	0.05045135394805267
120.0	0.04974584670541394
121.0	0.04899861591616753
122.0	0.048293108673528796
123.0	0.047378983697851734
124.0	0.04650658226878233
125.0	0.045694869634778625
126.0	0.044879363951083315
127.0	0.04421178720536064
128.0	0.043392488471973724
129.0	0.042523880092595924
130.0	0.04153010107339513
131.0	0.04058563170018521
132.0	0.04005081169366875
133.0	0.039553922184068356
134.0	0.03918220331429096
135.0	0.0385222126679515
136.0	0.03794566911482737
137.0	0.03744119350584377
138.0	0.036857063853336425
139.0	0.03638672569157726
140.0	0.03585569873475242
141.0	0.035260189933170254
142.0	0.0346646811315881
143.0	0.03394779473987455
144.0	0.033064014161730326
145.0	0.03233954167063356
146.0	0.03152024293724665
147.0	0.030761632998925426
148.0	0.029968885613379754
149.0	0.02839856304105483
150.0	0.015642536928183536
