#Read position (bp)	Clipping profile
0.0	2.3589480666721285
1.0	0.7748639627473315
2.0	0.7418291757952795
3.0	0.7233296951021304
4.0	0.7111728935037752
5.0	0.7019231531572007
6.0	0.6934662476974753
7.0	0.6889735166719962
8.0	0.6836879507596679
9.0	0.6781381065517232
10.0	0.6733810972306278
11.0	0.6720597057525457
12.0	0.6683598096139158
13.0	0.6633385219972039
14.0	0.6596386258585741
15.0	0.6546173382418622
16.0	0.6509174421032324
17.0	0.6503888855119996
18.0	0.6469532676689861
19.0	0.6929376911062425
20.0	0.7457933502295258
21.0	0.7938920000317133
22.0	0.8485976072243115
23.0	0.9088530586248543
24.0	0.9511375859234809
25.0	0.9886651039010119
26.0	1.0285711265390907
27.0	1.0666272011078548
28.0	1.0943764221475782
29.0	1.1152544075012751
30.0	1.1305825486470273
31.0	1.1371895060374377
32.0	1.1763026937886671
33.0	2.0283359188559924
34.0	1.1625602224166136
35.0	1.4905295872765856
36.0	1.1839667643615432
37.0	1.1860809907264747
38.0	1.2127730985837326
39.0	1.1818525379966118
40.0	1.179209755040448
41.0	1.1768312503799
42.0	1.1752455806062017
43.0	1.1733956325368866
44.0	1.168638623215791
45.0	1.1667886751464762
46.0	1.1681100666245583
47.0	1.1681100666245583
48.0	1.1654672836683941
49.0	1.1644101704859284
50.0	1.1511962557051079
51.0	1.1358681145593554
52.0	1.1218613648916855
53.0	1.10309760590292
54.0	1.0927907523738798
55.0	1.081426785662374
56.0	1.0697985406552515
57.0	1.0547346778051159
58.0	1.0423135979111442
59.0	1.0333281358601862
60.0	1.017207159827585
61.0	1.005314636524846
62.0	1.0201142210793654
63.0	0.9788868069632046
64.0	0.9638229441130688
65.0	0.9543089254708778
66.0	0.9392450626207421
67.0	0.9236526431793737
68.0	0.9054174407818409
69.0	0.889032186453623
70.0	0.8707969840560905
71.0	0.8567902343884205
72.0	0.8427834847207504
73.0	0.8293052916443132
74.0	0.8097486977686983
75.0	0.7835851465026732
76.0	0.7616500479665106
77.0	0.7442076804558272
78.0	0.7304652090837735
79.0	0.7164584594161035
80.0	0.7011303182703513
81.0	0.688180681785147
82.0	0.6691526445007651
83.0	0.6419319800522743
84.0	0.6215825512898102
85.0	0.6012331225273462
86.0	0.5893405992246076
87.0	0.5734839014876225
88.0	0.5607985432980346
89.0	0.5465275153347481
90.0	0.5341064354407765
91.0	0.5222139121380378
92.0	0.5124356152002305
93.0	0.5008073701931082
94.0	0.49023623836845154
95.0	0.479136549952562
96.0	0.4675083049454397
97.0	0.45931567778133087
98.0	0.449273102547907
99.0	0.4426661451574967
100.0	0.4315664567416072
101.0	0.4217881598037998
102.0	0.4122741411616089
103.0	0.4032886791106507
104.0	0.3980031131983224
105.0	0.3890176511473642
106.0	0.38241069375695386
107.0	0.3726323968191464
108.0	0.3612684301076406
109.0	0.35466147271723014
110.0	0.3469974021443541
111.0	0.3403904447539437
112.0	0.33272637418106765
113.0	0.32294807724326025
114.0	0.3171339547396991
115.0	0.30735565780189167
116.0	0.29493457790792016
117.0	0.28462772437887995
118.0	0.2766993755103875
119.0	0.26480685220764877
120.0	0.25317860720052643
121.0	0.24313603196710262
122.0	0.23177206525559677
123.0	0.22067237683970728
124.0	0.20798701865011932
125.0	0.1958302170517642
126.0	0.18710903329642248
127.0	0.17680217976738224
128.0	0.1657024913514928
129.0	0.15592419441368538
130.0	0.15037435020574066
131.0	0.14059605326793326
132.0	0.1342533741731393
133.0	0.1276464167827289
134.0	0.12156801598355131
135.0	0.11496105859314092
136.0	0.1112611624545111
137.0	0.10808982290711411
138.0	0.10518276165533352
139.0	0.0977829693780739
140.0	0.09091173369204708
141.0	0.08536188948410234
142.0	0.0795477669805412
143.0	0.0763764274331442
144.0	0.07109086152081588
145.0	0.06686240879095322
146.0	0.06369106924355623
147.0	0.05840550333122792
148.0	0.05523416378383092
149.0	0.04889148468903695
150.0	0.03092056058712066
