#Insert size (bp)	insert size
5.0	1.0
6.0	2.0
7.0	2.0
8.0	1.0
9.0	13.0
10.0	26.0
11.0	24.0
12.0	14.0
13.0	26.0
14.0	27.0
15.0	32.0
16.0	29.0
17.0	25.0
18.0	38.0
19.0	127.0
20.0	108.0
21.0	93.0
22.0	212.0
23.0	191.0
24.0	210.0
25.0	187.0
26.0	142.0
27.0	134.0
28.0	131.0
29.0	114.0
30.0	105.0
31.0	72.0
32.0	66.0
33.0	209.0
34.0	145.0
35.0	23.0
36.0	1.0
55.0	2.0
58.0	1.0
64.0	1.0
66.0	2.0
67.0	2.0
68.0	1.0
