#Insert size (bp)	insert size
6.0	1.0
9.0	1.0
10.0	1.0
11.0	5.0
12.0	2.0
13.0	2.0
14.0	3.0
15.0	7.0
16.0	5.0
17.0	3.0
18.0	1.0
19.0	13.0
20.0	10.0
21.0	7.0
22.0	22.0
23.0	17.0
24.0	21.0
25.0	18.0
26.0	12.0
27.0	17.0
28.0	21.0
29.0	20.0
30.0	24.0
31.0	22.0
32.0	28.0
33.0	5019.0
34.0	76.0
35.0	110.0
39.0	1.0
