#Coverage	Number of genomic locations
0.0	23718.0
1.0	2715.0
2.0	2850.0
3.0	343.0
4.0	158.0
5.0	83.0
12.0	1.0
1532.0	1.0
1793.0	1.0
10576.0	1.0
10751.0	1.0
10775.0	1.0
10794.0	1.0
10818.0	1.0
10845.0	1.0
10869.0	1.0
10901.0	1.0
10929.0	1.0
10962.0	1.0
11005.0	1.0
11035.0	1.0
11049.0	1.0
11059.0	1.0
11066.0	1.0
11081.0	2.0
11089.0	1.0
11092.0	1.0
11096.0	1.0
11104.0	1.0
11109.0	1.0
11111.0	1.0
11122.0	1.0
11129.0	1.0
11130.0	1.0
11141.0	1.0
11147.0	1.0
11151.0	1.0
11154.0	1.0
11156.0	3.0
