#Insert size (bp)	insert size
3.0	1.0
4.0	1.0
6.0	11.0
7.0	29.0
8.0	28.0
9.0	111.0
10.0	121.0
11.0	165.0
12.0	144.0
13.0	157.0
14.0	156.0
15.0	137.0
16.0	146.0
17.0	120.0
18.0	118.0
19.0	756.0
20.0	425.0
21.0	334.0
22.0	658.0
23.0	605.0
24.0	620.0
25.0	501.0
26.0	490.0
27.0	458.0
28.0	442.0
29.0	405.0
30.0	468.0
31.0	388.0
32.0	366.0
33.0	11862.0
34.0	855.0
35.0	277.0
36.0	8.0
38.0	1.0
39.0	4.0
50.0	1.0
53.0	1.0
56.0	1.0
57.0	1.0
58.0	1.0
62.0	1.0
64.0	1.0
65.0	1.0
