#Read position (bp)	Clipping profile
0.0	22.88574230792322
1.0	0.4213082528038846
2.0	0.4080302668327121
3.0	0.40005849289129514
4.0	0.39335722042179155
5.0	0.38615771208094934
6.0	0.37985502830851664
7.0	0.37487266959513105
8.0	0.3701892524045486
9.0	0.3644097162970213
10.0	0.3582066796988563
11.0	0.3534485271275731
12.0	0.34819213868495125
13.0	0.3421883964353216
14.0	0.3375298910383061
15.0	0.33299594460912524
16.0	0.32818796845070813
17.0	0.32417716968643273
18.0	0.32086390114203134
19.0	0.3316008841693773
20.0	0.343782751223605
21.0	0.35735967871758073
22.0	0.3725807845869737
23.0	0.3872289192043273
24.0	0.39903710935505116
25.0	0.4113435353771135
26.0	0.42270331324363264
27.0	0.4341378264908525
28.0	0.44208468863870254
29.0	0.4493340205666785
30.0	0.4577043832051663
31.0	0.46467968540390614
32.0	1.4316309527042126
33.0	23.70524066910088
34.0	0.5739428119884519
35.0	4.178081458077313
36.0	0.49686572269237694
37.0	0.4973888703572824
38.0	0.49788710622862103
39.0	0.49786219443505403
40.0	0.4984351656870934
41.0	0.5014494927086918
42.0	0.5003533737917468
43.0	0.5021719347221326
44.0	0.5029691121162744
45.0	0.5046631140788254
46.0	0.5067806165320142
47.0	0.5086240892559669
48.0	0.5105672091541873
49.0	0.5126348880202424
50.0	0.5076027057197229
51.0	0.5021470229285656
52.0	0.4973888703572824
53.0	0.4929545711023693
54.0	0.48857009543458996
55.0	0.4843350905282122
56.0	0.48152005785514934
57.0	0.4778331124072441
58.0	0.4746194910371104
59.0	0.47262654755175615
60.0	0.4680427775354413
61.0	0.46739507090270127
62.0	0.4609180045753
63.0	0.45628441097185146
64.0	0.4520494060654736
65.0	0.4486614021403715
66.0	0.44594601664157635
67.0	0.44113804048315924
68.0	0.43595638742123827
69.0	0.43060035180434875
70.0	0.4246713449354199
71.0	0.41983845698343586
72.0	0.4159273053934282
73.0	0.4119414184227198
74.0	0.40685941253506647
75.0	0.4017524948538463
76.0	0.3951508695586104
77.0	0.3914141005235712
78.0	0.38692997768152415
79.0	0.38237111945877633
80.0	0.3783852324880679
81.0	0.3743993455173594
82.0	0.3688191037583676
83.0	0.3645591870584229
84.0	0.3574095023047146
85.0	0.35227767282992745
86.0	0.34642340134169936
87.0	0.3410922775183768
88.0	0.3361597423921251
89.0	0.3315012369951096
90.0	0.3259459070296847
91.0	0.320290929889992
92.0	0.3153583947637403
93.0	0.30997744735328386
94.0	0.30556805989193764
95.0	0.3013828785726937
96.0	0.29672437317567824
97.0	0.2922402503336312
98.0	0.2880799808079542
99.0	0.28409409383724576
100.0	0.28025767762793885
101.0	0.2742041117911754
102.0	0.2694210474263252
103.0	0.26456324768077427
104.0	0.2604528017422312
105.0	0.2557693845516487
106.0	0.25061264328329463
107.0	0.24515696049213745
108.0	0.24012477819161804
109.0	0.2371602747571536
110.0	0.23235229859873652
111.0	0.22814220548592573
112.0	0.2233840529146425
113.0	0.21882519469189468
114.0	0.21439089543698148
115.0	0.21010606694346992
116.0	0.20457564877161194
117.0	0.19976767261319484
118.0	0.19461093134484075
119.0	0.18913033676011662
120.0	0.18382412473036097
121.0	0.1783186183520699
122.0	0.1722401407217395
123.0	0.16611183950427524
124.0	0.1601828326353464
125.0	0.15455276728922068
126.0	0.1493960260208666
127.0	0.14451331448174876
128.0	0.1400042798461348
129.0	0.13412509656433982
130.0	0.1289434435024188
131.0	0.12288987766565533
132.0	0.11975099167622241
133.0	0.11688613541602572
134.0	0.11469389758213605
135.0	0.1121528946383094
136.0	0.11001048039155362
137.0	0.10819191946116788
138.0	0.10575056369160893
139.0	0.10373270841268778
140.0	0.10208853003727053
141.0	0.09979664502911317
142.0	0.0967823180075149
143.0	0.09414166788942054
144.0	0.09140137059705847
145.0	0.08831230819475941
146.0	0.08517342220532649
147.0	0.0823334777386967
148.0	0.07921950354283072
149.0	0.07448626276511441
150.0	0.041951460366706585
