#Read position (bp)	Clipping profile
0.0	16.856650880092282
1.0	0.5467996140238018
2.0	0.5286376592983663
3.0	0.5161599804793647
4.0	0.507286964430297
5.0	0.4993844345115959
6.0	0.4935615177293952
7.0	0.48843180532602787
8.0	0.48302481117112717
9.0	0.4748449995008929
10.0	0.4662492652033584
11.0	0.46098091192422447
12.0	0.45446479076319024
13.0	0.446700901720256
14.0	0.44101662581382195
15.0	0.43463914552855454
16.0	0.4270138973613869
17.0	0.4234092345914531
18.0	0.41925000831845255
19.0	0.43644147691352136
20.0	0.4543261498874236
21.0	0.4795587892769601
22.0	0.5018799702753962
23.0	0.5230920242676989
24.0	0.5420858242477347
25.0	0.5592772928428035
26.0	0.5727254577921718
27.0	0.587560031499207
28.0	0.598096738057475
29.0	0.6096039307461097
30.0	0.6175064606648107
31.0	0.620417919055911
32.0	1.6379033063076052
33.0	18.246525659653287
34.0	0.69154068832422
35.0	4.271941304998835
36.0	0.6760129102383514
37.0	0.6765674737414181
38.0	0.6746265014806846
39.0	0.6742105788533845
40.0	0.6729628109714844
41.0	0.6732400927230178
42.0	0.6771220372444849
43.0	0.6794789321325185
44.0	0.680588059138652
45.0	0.6830835949024523
46.0	0.6868268985481527
47.0	0.6875201029269862
48.0	0.6895997160634864
49.0	0.6927884562061202
50.0	0.6819744678963188
51.0	0.6724082474684175
52.0	0.6660307671831501
53.0	0.6556327015006488
54.0	0.6487006577123147
55.0	0.6402435642905469
56.0	0.6337274431295128
57.0	0.6283204489746121
58.0	0.6208338416832111
59.0	0.6183383059194109
60.0	0.6091880081188097
61.0	0.6032264504608422
62.0	0.5949079979148412
63.0	0.5871441088719069
64.0	0.5779938110713058
65.0	0.5680116680161046
66.0	0.5620501103581371
67.0	0.5527611716817693
68.0	0.5441654373842348
69.0	0.5365401892170673
70.0	0.5268353279133994
71.0	0.5178236709885649
72.0	0.5114461907032974
73.0	0.5040982242876632
74.0	0.4955024899901288
75.0	0.4819156841649937
76.0	0.46846751921562535
77.0	0.4595945031665576
78.0	0.4530783820055235
79.0	0.4473941060990894
80.0	0.441848471068422
81.0	0.43616419516198807
82.0	0.4289548696221205
83.0	0.4191113674426859
84.0	0.4089905835117179
85.0	0.3980379543261499
86.0	0.3899967835316822
87.0	0.38112376748261445
88.0	0.37322123756391345
89.0	0.361991326626812
90.0	0.35408879670811105
91.0	0.34812723905014364
92.0	0.3414724770133428
93.0	0.3327381018400417
94.0	0.3258060580517075
95.0	0.32123090915140695
96.0	0.31318973835693925
97.0	0.3101396390900722
98.0	0.30459400405940484
99.0	0.2997415734075709
100.0	0.29502778363150367
101.0	0.28698661283703597
102.0	0.279084082918335
103.0	0.2735384478876676
104.0	0.27048834862080057
105.0	0.2649427135901332
106.0	0.25925843768369916
107.0	0.25315823914996505
108.0	0.2494149355042646
109.0	0.24511706835549738
110.0	0.23998735595213005
111.0	0.23416443916992935
112.0	0.22917336764232873
113.0	0.22293452823282794
114.0	0.21780481582946062
115.0	0.21503199831412698
116.0	0.207545391022726
117.0	0.20588170051352583
118.0	0.20019742460709178
119.0	0.19770188884329146
120.0	0.19160169030955737
121.0	0.18827430929115693
122.0	0.18272867426048958
123.0	0.17759896185712226
124.0	0.17052827719302138
125.0	0.16470536041082065
126.0	0.15763467574671977
127.0	0.15403001297678598
128.0	0.1502867093310855
129.0	0.1433546655427513
130.0	0.13683854438171716
131.0	0.13101562759951643
132.0	0.1294905779660829
133.0	0.12699504220228258
134.0	0.12574727432038244
135.0	0.12269717505351539
136.0	0.12006299841394838
137.0	0.11826066702898148
138.0	0.11618105389248122
139.0	0.11326959550138087
140.0	0.11049677798604719
141.0	0.10827852397378025
142.0	0.10411929770077971
143.0	0.10203968456427945
144.0	0.09982143055201251
145.0	0.09704861303667883
146.0	0.09399851376981179
147.0	0.09150297800601147
148.0	0.08817559698761106
149.0	0.08262996195694369
150.0	0.05060391965483967
