#Insert size (bp)	insert size
5.0	1.0
6.0	1.0
7.0	3.0
8.0	8.0
9.0	22.0
10.0	23.0
11.0	17.0
12.0	21.0
13.0	23.0
14.0	24.0
15.0	26.0
16.0	26.0
17.0	27.0
18.0	21.0
19.0	135.0
20.0	105.0
21.0	101.0
22.0	191.0
23.0	177.0
24.0	178.0
25.0	154.0
26.0	138.0
27.0	135.0
28.0	108.0
29.0	104.0
30.0	88.0
31.0	99.0
32.0	87.0
33.0	2182.0
34.0	195.0
35.0	81.0
36.0	2.0
62.0	1.0
