#Read position (bp)	Clipping profile
0.0	32.501211916443864
1.0	0.3495093574639363
2.0	0.340475071245997
3.0	0.3340849663601375
4.0	0.3285762552516379
5.0	0.32339806680964833
6.0	0.3181831536269354
7.0	0.31373945999941244
8.0	0.310250609630696
9.0	0.3061741634104063
10.0	0.3005920028204601
11.0	0.2964053823780004
12.0	0.2921820371948174
13.0	0.2851676117166613
14.0	0.27896113053441846
15.0	0.2729382730557922
16.0	0.2669888650586127
17.0	0.26258189617181305
18.0	0.2590563210623733
19.0	0.2630960425419397
20.0	0.26706231454005935
21.0	0.27246085142638893
22.0	0.2760966007579987
23.0	0.28164203660722154
24.0	0.284469841642918
25.0	0.2878852425301877
26.0	0.2896480300849076
27.0	0.2908232217880542
28.0	0.2900520022328642
29.0	0.2889502600111643
30.0	0.34969298116755293
31.0	0.3541733995357993
32.0	0.589725886535241
33.0	28.62759643916914
34.0	0.4143652495813379
35.0	3.245365337720716
36.0	0.39780239151511587
37.0	0.3467182771689632
38.0	0.41649528454329116
39.0	0.7655272203778241
40.0	0.5613376619561067
41.0	0.5180024679025766
42.0	0.5852454681669947
43.0	0.5077562652407673
44.0	0.4542115932661515
45.0	0.3637952816053119
46.0	0.5873020536475012
47.0	0.5994579428269237
48.0	0.3944971648500162
49.0	0.4249786996503805
50.0	0.4966653935423216
51.0	0.3936892205541029
52.0	0.42104915239298407
53.0	0.34535946176219995
54.0	0.3720950730087845
55.0	0.5324720157475689
56.0	0.4110967476569615
57.0	0.612715574228046
58.0	0.4054044128448453
59.0	0.46324587948409085
60.0	0.5023210036137145
61.0	0.39842671210741254
62.0	0.3813129829303405
63.0	0.30165702030143665
64.0	0.2990128389693569
65.0	0.2719467050562623
66.0	0.2665481681699327
67.0	0.2736360431295355
68.0	0.26368363839351294
69.0	0.25284983988013043
70.0	0.254135205805447
71.0	0.24664335869788756
72.0	0.24561506595763435
73.0	0.2424200135147046
74.0	0.2383435672944149
75.0	0.23088844492757882
76.0	0.23287158092663865
77.0	0.22203778241325617
78.0	0.2186958310074331
79.0	0.21583130123101332
80.0	0.21337074360255015
81.0	0.21043276434468372
82.0	0.2056218233099274
83.0	0.20275729353350763
84.0	0.19831359990598466
85.0	0.19456767635220495
86.0	0.19115227546493524
87.0	0.18854481887357874
88.0	0.18557011487498898
89.0	0.1822281634691659
90.0	0.1805021006551694
91.0	0.17771102036019626
92.0	0.17418544525075652
93.0	0.1712474659928901
94.0	0.16808913829068367
95.0	0.16614272703234714
96.0	0.16305784881158739
97.0	0.16037694273878428
98.0	0.1580265593324911
99.0	0.15527220377824133
100.0	0.15402356259364808
101.0	0.1498002174104651
102.0	0.14656844022681198
103.0	0.1440711578576255
104.0	0.14083938067397245
105.0	0.13797485089755265
106.0	0.1345227252695596
107.0	0.13169492023386314
108.0	0.12857331727238006
109.0	0.12501101742221699
110.0	0.12177924023856393
111.0	0.11931868261010076
112.0	0.11671122601874431
113.0	0.11428739313100449
114.0	0.11201045920615801
115.0	0.11123923965096806
116.0	0.10760349031935836
117.0	0.10543673061668185
118.0	0.10323324617328201
119.0	0.1011766606927755
120.0	0.09952404736022565
121.0	0.0979081587683991
122.0	0.09570467432499927
123.0	0.0938317125481094
124.0	0.09166495284543291
125.0	0.08990216529071304
126.0	0.08824955195816318
127.0	0.08685401181067662
128.0	0.08509122425595675
129.0	0.08307136351617357
130.0	0.0805740811469871
131.0	0.07796662455563064
132.0	0.07657108440814407
133.0	0.07546934218644416
134.0	0.07598348855657079
135.0	0.07389017833534095
136.0	0.07161324441049446
137.0	0.07084202485530453
138.0	0.06996063107794459
139.0	0.06871198989335135
140.0	0.06669212915356817
141.0	0.06577401063548492
142.0	0.06492934159884832
143.0	0.06401122308076505
144.0	0.06276258189617182
145.0	0.060889620119281965
146.0	0.06004495108264536
147.0	0.0590166583423921
148.0	0.059494079971795406
149.0	0.058208714046478836
150.0	0.02236536710050827
