#Insert size (bp)	insert size
7.0	2.0
8.0	6.0
9.0	11.0
10.0	9.0
11.0	11.0
12.0	13.0
13.0	18.0
14.0	12.0
15.0	7.0
16.0	15.0
17.0	18.0
18.0	7.0
19.0	72.0
20.0	52.0
21.0	47.0
22.0	109.0
23.0	103.0
24.0	97.0
25.0	84.0
26.0	75.0
27.0	98.0
28.0	70.0
29.0	83.0
30.0	78.0
31.0	73.0
32.0	68.0
33.0	5001.0
34.0	137.0
35.0	137.0
36.0	1.0
57.0	2.0
58.0	1.0
59.0	1.0
60.0	2.0
