#Insert size (bp)	insert size
3.0	1.0
8.0	3.0
9.0	5.0
10.0	10.0
11.0	10.0
12.0	16.0
13.0	11.0
14.0	8.0
15.0	7.0
16.0	8.0
17.0	8.0
18.0	15.0
19.0	66.0
20.0	65.0
21.0	72.0
22.0	152.0
23.0	115.0
24.0	112.0
25.0	103.0
26.0	109.0
27.0	74.0
28.0	64.0
29.0	72.0
30.0	85.0
31.0	69.0
32.0	46.0
33.0	3875.0
34.0	87.0
35.0	76.0
36.0	1.0
