#Insert size (bp)	insert size
6.0	1.0
7.0	3.0
8.0	10.0
9.0	71.0
10.0	81.0
11.0	64.0
12.0	74.0
13.0	88.0
14.0	79.0
15.0	62.0
16.0	64.0
17.0	39.0
18.0	59.0
19.0	300.0
20.0	336.0
21.0	423.0
22.0	467.0
23.0	455.0
24.0	393.0
25.0	412.0
26.0	355.0
27.0	288.0
28.0	273.0
29.0	272.0
30.0	269.0
31.0	218.0
32.0	97.0
33.0	11186.0
34.0	256.0
35.0	161.0
36.0	2.0
37.0	3.0
62.0	1.0
