#Insert size (bp)	insert size
4.0	1.0
5.0	6.0
6.0	7.0
7.0	14.0
8.0	24.0
9.0	102.0
10.0	114.0
11.0	100.0
12.0	124.0
13.0	113.0
14.0	86.0
15.0	87.0
16.0	88.0
17.0	81.0
18.0	75.0
19.0	392.0
20.0	359.0
21.0	264.0
22.0	454.0
23.0	463.0
24.0	404.0
25.0	358.0
26.0	347.0
27.0	280.0
28.0	294.0
29.0	245.0
30.0	227.0
31.0	218.0
32.0	202.0
33.0	4504.0
34.0	339.0
35.0	175.0
36.0	7.0
37.0	1.0
39.0	2.0
51.0	1.0
55.0	1.0
60.0	1.0
64.0	1.0
