#Read position (bp)	Clipping profile
0.0	18.792008380980654
1.0	0.5553256050948141
2.0	0.5309476845257295
3.0	0.5190156344111191
4.0	0.5102806886334377
5.0	0.5030301127264735
6.0	0.496464630605994
7.0	0.4904700599742519
8.0	0.48356203096053
9.0	0.47716782228667176
10.0	0.47020270212407617
11.0	0.4656354102141775
12.0	0.4611252094531525
13.0	0.45581573260789515
14.0	0.45102007610250144
15.0	0.4469095133835926
16.0	0.44091494275185045
17.0	0.43834584105253244
18.0	0.433493093398265
19.0	0.45347499550407205
20.0	0.4759689081603234
21.0	0.5042861180016956
22.0	0.5310047756746034
23.0	0.5560677900301726
24.0	0.5779907911976866
25.0	0.5964883234327766
26.0	0.6124167539685484
27.0	0.6279455464622042
28.0	0.6392495939392037
29.0	0.6474707193770214
30.0	0.6613438685533388
31.0	0.6717344576483585
32.0	0.9080918139856188
33.0	17.202305340591522
34.0	0.6953701932820845
35.0	2.8457083156112892
36.0	0.6998233028942358
37.0	0.6996520294476146
38.0	0.6973112923437915
39.0	0.7024494957424275
40.0	0.6936574588158725
41.0	0.692686909285019
42.0	0.692686909285019
43.0	0.6920018154985342
44.0	0.6924014535406503
45.0	0.6919447243496605
46.0	0.6910312659676807
47.0	0.691602177456418
48.0	0.6926298181361453
49.0	0.6941712791557361
50.0	0.6853221510803074
51.0	0.6777290282801006
52.0	0.6691082648001667
53.0	0.6623144180841923
54.0	0.6547212952839857
55.0	0.6469568990371577
56.0	0.6430747009137439
57.0	0.636166671900022
58.0	0.6320561091811131
59.0	0.6266895411869821
60.0	0.6199527856198814
61.0	0.6134443946482757
62.0	0.6089341938872507
63.0	0.6008272507471805
64.0	0.5930057633514788
65.0	0.5848988202114085
66.0	0.5791897053240351
67.0	0.568456569335773
68.0	0.5600070793024604
69.0	0.5520714096090112
70.0	0.5436219195756986
71.0	0.5364855259664818
72.0	0.5290636766128963
73.0	0.5211850980683209
74.0	0.5131352460771245
75.0	0.5049712117881805
76.0	0.49669299520148896
77.0	0.48887150780578736
78.0	0.48105002041008577
79.0	0.47476999403397496
80.0	0.4663205040006622
81.0	0.4588986546470768
82.0	0.4491360681896682
83.0	0.44177130998495645
84.0	0.43280799961178024
85.0	0.42550033255594216
86.0	0.4167082956293871
87.0	0.4104282692532763
88.0	0.40352024023955446
89.0	0.3944427475686307
90.0	0.38747762740603514
91.0	0.37868559047948
92.0	0.3714921057213895
93.0	0.36395607407005653
94.0	0.3559633132277337
95.0	0.3502541983403603
96.0	0.3427752578379011
97.0	0.33626686686629537
98.0	0.32992974934131086
99.0	0.32239371768997793
100.0	0.315714053271751
101.0	0.3060085579632162
102.0	0.2986437997585044
103.0	0.2897946716830756
104.0	0.2838001010513335
105.0	0.2767207985909904
106.0	0.2691276757907838
107.0	0.2613632795439559
108.0	0.2559967115498249
109.0	0.25000214091808276
110.0	0.24320829420210838
111.0	0.23761336161248242
112.0	0.2317329732784878
113.0	0.2257954937956194
114.0	0.219858014312751
115.0	0.2132925321922716
116.0	0.20558522709431745
117.0	0.1995335653137016
118.0	0.1932535389375908
119.0	0.18697351256148
120.0	0.1811502153763591
121.0	0.17458473325587967
122.0	0.16876143607075877
123.0	0.16253850084352173
124.0	0.15517374263880998
125.0	0.14963590119805775
126.0	0.14426933320392674
127.0	0.13878858291204824
128.0	0.1335932883645384
129.0	0.12737035313730136
130.0	0.12280306122740262
131.0	0.11658012600016555
132.0	0.11304047476999404
133.0	0.11035719077292852
134.0	0.10784518022248421
135.0	0.10407716439681775
136.0	0.10048042201777248
137.0	0.09762586457408576
138.0	0.09391493989729302
139.0	0.09180256738896486
140.0	0.08814873386104585
141.0	0.08415235343988445
142.0	0.08129779599619773
143.0	0.07707305097954138
144.0	0.07404722008923346
145.0	0.07062175115680941
146.0	0.06719628222438534
147.0	0.06342826639871887
148.0	0.060231162061789745
149.0	0.05429368257892137
150.0	0.024891740908948183
