#Coverage	Number of genomic locations
0.0	25926.0
1.0	1117.0
2.0	2655.0
3.0	113.0
4.0	56.0
7.0	1.0
263.0	1.0
403.0	1.0
1453.0	1.0
1466.0	1.0
1472.0	1.0
1480.0	1.0
1490.0	1.0
1504.0	1.0
1519.0	1.0
1529.0	1.0
1547.0	1.0
1566.0	1.0
1592.0	1.0
1618.0	1.0
1647.0	1.0
1656.0	1.0
1660.0	1.0
1661.0	1.0
1668.0	2.0
1669.0	1.0
1672.0	1.0
1676.0	1.0
1678.0	1.0
1683.0	1.0
1685.0	1.0
1688.0	1.0
1691.0	1.0
1695.0	1.0
1701.0	1.0
1705.0	1.0
1706.0	1.0
1707.0	3.0
