#Read position (bp)	Clipping profile
0.0	28.335047296107913
1.0	0.5716297469820358
2.0	0.5577327515124564
3.0	0.5447622224075155
4.0	0.5336446260318519
5.0	0.5271593614793815
6.0	0.5234534960208269
7.0	0.5188211641976338
8.0	0.5104829669158861
9.0	0.5012183032694998
10.0	0.48546837507064305
11.0	0.47064491323642493
12.0	0.4623067159546772
13.0	0.44099798956798875
14.0	0.425248061369132
15.0	0.41227753226419117
16.0	0.39930700315925033
17.0	0.3844835413250322
18.0	0.37614534404328454
19.0	0.37614534404328454
20.0	0.3844835413250322
21.0	0.3844835413250322
22.0	0.37985120950183904
23.0	0.3891158731482254
24.0	0.3844835413250322
25.0	0.38170414223111626
26.0	0.3835570749603936
27.0	0.3854100076896708
28.0	0.38633647405430943
29.0	0.3844835413250322
30.0	0.3844835413250322
31.0	0.37799827677256176
32.0	0.3983805367946117
33.0	23.87596468310218
34.0	0.390042339512864
35.0	5.519886600516968
36.0	0.47064491323642493
37.0	0.4687919805071477
38.0	0.4687919805071477
39.0	0.47157137960106355
40.0	0.47064491323642493
41.0	0.4697184468717863
42.0	0.4752772450596181
43.0	0.48454190870600444
44.0	0.4910271732584749
45.0	0.4975124378109453
46.0	0.5178946978329952
47.0	0.5317916933025747
48.0	0.5429092896782383
49.0	0.5475416215014314
50.0	0.5419828233135996
51.0	0.5345710923964906
52.0	0.5290122942086588
53.0	0.5178946978329952
54.0	0.5188211641976338
55.0	0.5197476305622725
56.0	0.513262366009802
57.0	0.5197476305622725
58.0	0.5141888323744406
59.0	0.5104829669158861
60.0	0.5012183032694998
61.0	0.4965859714463066
62.0	0.4947330387170294
63.0	0.4799095768828113
64.0	0.46693904777787043
65.0	0.45952731686076137
66.0	0.44933618684973636
67.0	0.4298803931923252
68.0	0.4094981331702752
69.0	0.3937482049714185
70.0	0.37614534404328454
71.0	0.3659542140322596
72.0	0.3492778194687642
73.0	0.3418660885516551
74.0	0.32982202581135295
75.0	0.3177779630710507
76.0	0.3048074339661099
77.0	0.2983221694136394
78.0	0.29276337122580764
79.0	0.28442517394406
80.0	0.2779399093915896
81.0	0.26867524574520324
82.0	0.26682231301592596
83.0	0.2621899811927328
84.0	0.24644005299387606
85.0	0.23902832207676702
86.0	0.2306901247950193
87.0	0.21771959569007845
88.0	0.21123433113760803
89.0	0.20567553294977628
90.0	0.19733733566802855
91.0	0.1917785374801968
92.0	0.18714620565700363
93.0	0.17880800837525593
94.0	0.17046981109350826
95.0	0.16120514744712192
96.0	0.1547198828946515
97.0	0.14638168561290382
98.0	0.14360228651898793
99.0	0.1398964210604334
100.0	0.1426758201543493
101.0	0.1389699546957948
102.0	0.13248469014332437
103.0	0.1287788246847698
104.0	0.12507295922621528
105.0	0.12322002649693803
106.0	0.12044062740302214
107.0	0.10932303102735855
108.0	0.1074700982980813
109.0	0.1074700982980813
110.0	0.10654363193344267
111.0	0.10191130011024949
112.0	0.0963525019224177
113.0	0.09357310282850181
114.0	0.08986723736994728
115.0	0.08894077100530866
116.0	0.08801430464067002
117.0	0.08986723736994728
118.0	0.09079370373458592
119.0	0.08708783827603138
120.0	0.08616137191139275
121.0	0.0843084391821155
122.0	0.08245550645283824
123.0	0.0815290400881996
124.0	0.07689670826500644
125.0	0.07133791007717465
126.0	0.0694849773478974
127.0	0.06392617916006559
128.0	0.05929384733687243
129.0	0.05744091460759517
130.0	0.05744091460759517
131.0	0.055587981878317906
132.0	0.055587981878317906
133.0	0.05373504914904065
134.0	0.05373504914904065
135.0	0.05280858278440201
136.0	0.05188211641976338
137.0	0.05002918369048612
138.0	0.04817625096120885
139.0	0.04539685186729296
140.0	0.04539685186729296
141.0	0.04447038550265433
142.0	0.039838053679461166
143.0	0.03705865458554527
144.0	0.036132188220906636
145.0	0.03520572185626801
146.0	0.03149985639771348
147.0	0.030573390033074847
148.0	0.027793990939158953
149.0	0.02501459184524306
150.0	0.0046323318231931586
