#Read position (bp)	Clipping profile
0.0	2.082833421317848
1.0	0.7527817961181689
2.0	0.725358051268691
3.0	0.7061614298740564
4.0	0.6951919319342653
5.0	0.685593621236948
6.0	0.6759953105396307
7.0	0.6705105615697352
8.0	0.6663969998423135
9.0	0.6609122508724179
10.0	0.6561130955237592
11.0	0.6547419082812853
12.0	0.6506283465538637
13.0	0.6444580039627311
14.0	0.6396588486140725
15.0	0.6355452868866508
16.0	0.6341740996441769
17.0	0.6321173187804661
18.0	0.6293749442955182
19.0	0.673252936054683
20.0	0.7239868640262171
21.0	0.778148760103936
22.0	0.8316250625604179
23.0	0.8768742415620565
24.0	0.923494607806169
25.0	0.949547165413173
26.0	0.9865692209599682
27.0	1.0126217785669722
28.0	1.0462158660075827
29.0	1.066783674644691
30.0	1.2354397054689803
31.0	1.1010633557065386
32.0	1.1847057774974463
33.0	1.7455213596692696
34.0	1.1305438814197273
35.0	1.5768653288449803
36.0	1.173050685936418
37.0	1.1757930604213658
38.0	1.1757930604213658
39.0	1.1771642476638398
40.0	1.1799066221487875
41.0	1.1792210285275506
42.0	1.1805922157700246
43.0	1.1805922157700246
44.0	1.1799066221487875
45.0	1.1799066221487875
46.0	1.1833345902549723
47.0	1.1840201838762092
48.0	1.1819634030124984
49.0	1.1812778093912615
50.0	1.160024407132916
51.0	1.1435701602232293
52.0	1.119574383479936
53.0	1.1072336982976712
54.0	1.0955786067366429
55.0	1.081866734311904
56.0	1.0777531725844824
57.0	1.0626701129172693
58.0	1.0482726468712935
59.0	1.0373031489315023
60.0	1.0249624637492372
61.0	1.0064514359758396
62.0	0.99068278268739
63.0	0.9735429421564662
64.0	0.9557175080043054
65.0	0.9426912292008035
66.0	0.9337785121247232
67.0	0.9207522333212212
68.0	0.9084115481389561
69.0	0.8905861139867955
70.0	0.8741318670771088
71.0	0.8583632137886589
72.0	0.8494504967125786
73.0	0.8371098115303135
74.0	0.8131140347870204
75.0	0.7850046963163054
76.0	0.7658080749216709
77.0	0.7500394216332211
78.0	0.7349563619660082
79.0	0.7226156767837432
80.0	0.7075326171165303
81.0	0.686279214858185
82.0	0.672567342433446
83.0	0.6478859720689158
84.0	0.6280037570530443
85.0	0.6149774782495424
86.0	0.6005800122035665
87.0	0.5896105142637753
88.0	0.5731562673540885
89.0	0.5656147375204822
90.0	0.5553308332019279
91.0	0.5498460842320323
92.0	0.5395621799134781
93.0	0.5285926819736869
94.0	0.5135096223064741
95.0	0.5004833435029721
96.0	0.4929418136693656
97.0	0.48471469021452224
98.0	0.47648756675967885
99.0	0.4682604433048355
100.0	0.45729094536504433
101.0	0.448378228288964
102.0	0.4319239813792773
103.0	0.4230112643031969
104.0	0.4175265153333013
105.0	0.41341295360587965
106.0	0.4058714237722732
107.0	0.3976443003174298
108.0	0.39490192583248207
109.0	0.37981886616526916
110.0	0.3674781809830041
111.0	0.35856546390692384
112.0	0.3455391851034218
113.0	0.3352552807848676
114.0	0.3283993445724981
115.0	0.31674425301146997
116.0	0.30577475507167884
117.0	0.28932050816199206
118.0	0.27972219746467475
119.0	0.2708094803885945
120.0	0.26052557607004023
121.0	0.25024167175148604
122.0	0.237215392947984
123.0	0.2262458950081928
124.0	0.21116283534098002
125.0	0.2015645246436627
126.0	0.1926518075675824
127.0	0.18511027773397598
128.0	0.1755119670366587
129.0	0.16522806271810447
130.0	0.15905772012697195
131.0	0.1480882221871808
132.0	0.14328906683852213
133.0	0.14054669235357434
134.0	0.13780431786862654
135.0	0.13643313062615267
136.0	0.1357475370049157
137.0	0.13094838165625708
138.0	0.12477803906512452
139.0	0.11723650923151811
140.0	0.11106616664038557
141.0	0.10558141767049001
142.0	0.10009666870059442
143.0	0.0898127643820402
144.0	0.08227123454843376
145.0	0.07472970471482733
146.0	0.06993054936616869
147.0	0.06238901953256226
148.0	0.055533083320192786
149.0	0.04867714710782331
150.0	0.030851712955662663
