#Insert size (bp)	insert size
6.0	3.0
7.0	2.0
8.0	6.0
9.0	67.0
10.0	84.0
11.0	80.0
12.0	69.0
13.0	59.0
14.0	60.0
15.0	58.0
16.0	53.0
17.0	54.0
18.0	67.0
19.0	407.0
20.0	374.0
21.0	304.0
22.0	599.0
23.0	537.0
24.0	525.0
25.0	478.0
26.0	454.0
27.0	395.0
28.0	380.0
29.0	320.0
30.0	361.0
31.0	357.0
32.0	233.0
33.0	22010.0
34.0	577.0
35.0	388.0
36.0	5.0
39.0	2.0
40.0	1.0
