#Read position (bp)	Clipping profile
0.0	31.402260502915734
1.0	0.34614504198131046
2.0	0.33902063422405293
3.0	0.33347708617624605
4.0	0.32907175711924364
5.0	0.3247507405800786
6.0	0.3199449270633486
7.0	0.3165513482203946
8.0	0.31317884750689995
9.0	0.3090264560034096
10.0	0.3042206424866797
11.0	0.29996286033589264
12.0	0.29604232825645505
13.0	0.2905409364675669
14.0	0.28544002913840616
15.0	0.2797910904433026
16.0	0.2743107767838737
17.0	0.2701794634098427
18.0	0.2664275563660799
19.0	0.27296177649847586
20.0	0.27953815288979045
21.0	0.28780077963785244
22.0	0.29593693760915835
23.0	0.30386231428587085
24.0	0.310775940748535
25.0	0.31598223872499237
26.0	0.3211253023130718
27.0	0.3248139749684566
28.0	0.32725903798574024
29.0	0.32961978848518647
30.0	0.34429016658888834
31.0	0.3445641822718598
32.0	0.8124565000103282
33.0	25.606786651810804
34.0	0.47206578737141813
35.0	6.252047213323738
36.0	0.36395606137445424
37.0	0.36163746713392664
38.0	0.3615109983571706
39.0	0.3649678115885026
40.0	0.36180609216960136
41.0	0.36199579533473547
42.0	0.3629443111604058
43.0	0.36401929576283226
44.0	0.36505212410634
45.0	0.3658952492847137
46.0	0.36874079676172483
47.0	0.3715231098503579
48.0	0.37415787603277567
49.0	0.37725636106329885
50.0	0.37491668869331196
51.0	0.37230300064035354
52.0	0.37036381273009417
53.0	0.3686564842438875
54.0	0.3679609059717292
55.0	0.36644328065065657
56.0	0.36566338986066094
57.0	0.36374528007986084
58.0	0.3627335298658124
59.0	0.3622698110177069
60.0	0.3603938574958255
61.0	0.35921348224610233
62.0	0.3577801694428671
63.0	0.35554588772017687
64.0	0.35329052786802734
65.0	0.3505714491677722
66.0	0.34831608931562263
67.0	0.3444587916245631
68.0	0.3407279627102596
69.0	0.3372289932200089
70.0	0.33419374257786366
71.0	0.33050506992247886
72.0	0.32709041295006547
73.0	0.323359584035762
74.0	0.32049295842929154
75.0	0.317563098434443
76.0	0.3140219726852736
77.0	0.3113028939850185
78.0	0.3088789090971942
79.0	0.3058015021961303
80.0	0.30215498579966416
81.0	0.2993726727110311
82.0	0.29517812494862206
83.0	0.2920164055297208
84.0	0.28754784208434037
85.0	0.2821096846838302
86.0	0.2770298554841288
87.0	0.27224512009685825
88.0	0.2671863690266162
89.0	0.2617060553671874
90.0	0.2565419136496486
91.0	0.2527056940880484
92.0	0.2473940054642943
93.0	0.24267250446540173
94.0	0.23717111267651353
95.0	0.23177511153492206
96.0	0.22618940722819647
97.0	0.22155221874714126
98.0	0.2161562176055498
99.0	0.21132932595936052
100.0	0.20612302798290308
101.0	0.19956772972104783
102.0	0.19375016599026948
103.0	0.18843847736651537
104.0	0.18337972629627336
105.0	0.17773078760116975
106.0	0.17163920818741998
107.0	0.16506283179610534
108.0	0.15975114317235123
109.0	0.15490317339670262
110.0	0.15113018822348043
111.0	0.14659839038972194
112.0	0.1421298269443415
113.0	0.13770341975787972
114.0	0.133340246959796
115.0	0.12965157430441118
116.0	0.1255202609303802
117.0	0.1213257131679712
118.0	0.11786889993663915
119.0	0.11413807102233564
120.0	0.11047047649641017
121.0	0.10703474139453749
122.0	0.10397841262293292
123.0	0.09980494298998326
124.0	0.09571578587487095
125.0	0.09215358199624218
126.0	0.0888232375416662
127.0	0.08559828373438691
128.0	0.08279489251629445
129.0	0.07935915741442173
130.0	0.07592342231254903
131.0	0.0715180932555466
132.0	0.0697475303809619
133.0	0.06785049872962114
134.0	0.06711276419854417
135.0	0.06502602938206935
136.0	0.0638456541323462
137.0	0.06161137240965598
138.0	0.05937709068696575
139.0	0.057732996589137095
140.0	0.0564261525626579
141.0	0.05478205846482924
142.0	0.05318012062591927
143.0	0.05149387026917193
144.0	0.04961791674729051
145.0	0.0475944163191937
146.0	0.045360134596503475
147.0	0.04316800913273194
148.0	0.04002736784329001
149.0	0.03614899202277112
150.0	0.013447846595060044
