#Read position (bp)	Clipping profile
0.0	38.78158050884553
1.0	0.3253759923516145
2.0	0.3239863874301897
3.0	0.320581855372699
4.0	0.3165520011005671
5.0	0.31189682461379403
6.0	0.307241648127021
7.0	0.3028643926245329
8.0	0.2982786963838311
9.0	0.2918865137452771
10.0	0.2829235620020872
11.0	0.2750722941960371
12.0	0.2672905066360583
13.0	0.25818859440072595
14.0	0.24839187970468116
15.0	0.24040165140648861
16.0	0.23185558113972618
17.0	0.22518547751688717
18.0	0.21914069610868936
19.0	0.21358227642299019
20.0	0.20837125796764724
21.0	0.20378556172694542
22.0	0.19649013588946526
23.0	0.1910706766959086
24.0	0.18405317184271341
25.0	0.17759150895808812
26.0	0.17265841148703012
27.0	0.16744739303168715
28.0	0.16237533506848667
29.0	0.15772015858171365
30.0	0.16772531401597213
31.0	0.15848444128849726
32.0	0.4951162335036526
33.0	32.77494375574081
34.0	0.3355201082780155
35.0	5.56126837578808
36.0	0.19676805687375024
37.0	0.19405832727697186
38.0	0.19405832727697186
39.0	0.1944057285073281
40.0	0.19544793219839668
41.0	0.19746285933446261
42.0	0.2009368716380246
43.0	0.20635633083158125
44.0	0.21059462584192687
45.0	0.21469396036013
46.0	0.22782572686759428
47.0	0.22726988489902436
48.0	0.23303674532293722
49.0	0.23866464525470762
50.0	0.23644127738042794
51.0	0.23373154778364966
52.0	0.23310622556900845
53.0	0.2338010280297209
54.0	0.23289778483079476
55.0	0.2349127119668607
56.0	0.23477375147471824
57.0	0.23498219221293193
58.0	0.23616335639614303
59.0	0.23623283664221426
60.0	0.23248090335436733
61.0	0.23116077867901377
62.0	0.23116077867901377
63.0	0.22935429228116153
64.0	0.22574131948545711
65.0	0.22039134053797163
66.0	0.21754265044905083
67.0	0.21198423076335166
68.0	0.20663425181586623
69.0	0.2020485555751644
70.0	0.19892194450195866
71.0	0.19378040629268692
72.0	0.19176547915662098
73.0	0.18849990759127272
74.0	0.18537329651806694
75.0	0.1826635669212886
76.0	0.1802317583087952
77.0	0.17849475215701424
78.0	0.17654930526701954
79.0	0.17446489788488234
80.0	0.1725889312409589
81.0	0.17015712262846552
82.0	0.16772531401597213
83.0	0.1664746695866898
84.0	0.16286169679098533
85.0	0.15862340178063974
86.0	0.15250914012637065
87.0	0.14854876610031004
88.0	0.14493579330460557
89.0	0.14035009706390378
90.0	0.13534751934677453
91.0	0.1318040267971413
92.0	0.12853845523179305
93.0	0.12534236391251605
94.0	0.12270211456180892
95.0	0.11950602324253191
96.0	0.11651837266146861
97.0	0.11325280109612036
98.0	0.11005670977684336
99.0	0.10581841476649774
100.0	0.10303920492364817
101.0	0.09734182474580652
102.0	0.09310352973546092
103.0	0.0895600371858277
104.0	0.08608602488226572
105.0	0.08184772987192011
106.0	0.07767891510764575
107.0	0.07392698181979881
108.0	0.07107829173087798
109.0	0.0670484374587461
110.0	0.06531143130696511
111.0	0.06329650417089917
112.0	0.06044781408197836
113.0	0.057460163500915054
114.0	0.05509783513449291
115.0	0.054194591935566805
116.0	0.05079005987807607
117.0	0.05044265864771987
118.0	0.04905305372629508
119.0	0.04801085003522649
120.0	0.047177087082371616
121.0	0.046204363637374256
122.0	0.0452316401923769
123.0	0.04460631797773575
124.0	0.04439787723952203
125.0	0.043564114286667156
126.0	0.04307775256416848
127.0	0.04147970690452998
128.0	0.04057646370560386
129.0	0.04002062173703395
130.0	0.03967322050667775
131.0	0.03883945755382288
132.0	0.03807517484703924
133.0	0.03710245140204189
134.0	0.0376582933706118
135.0	0.03682453041775693
136.0	0.03647712918740073
137.0	0.03578232672668833
138.0	0.035087524265975945
139.0	0.034392721805263544
140.0	0.03397584032883611
141.0	0.03369791934455115
142.0	0.033072597129909995
143.0	0.032169353930983885
144.0	0.03133559097812901
145.0	0.030988189747772812
146.0	0.029737545318490502
147.0	0.029181703349920585
148.0	0.02820897990492323
149.0	0.026194052768857286
150.0	0.0019454468899947055
