#Insert size (bp)	insert size
7.0	1.0
11.0	2.0
12.0	3.0
13.0	1.0
14.0	1.0
15.0	2.0
16.0	3.0
17.0	4.0
18.0	1.0
19.0	10.0
20.0	5.0
21.0	3.0
22.0	20.0
23.0	10.0
24.0	18.0
25.0	8.0
26.0	8.0
27.0	16.0
28.0	25.0
29.0	21.0
30.0	33.0
31.0	49.0
32.0	45.0
33.0	8655.0
34.0	100.0
35.0	168.0
36.0	2.0
56.0	1.0
57.0	1.0
58.0	1.0
66.0	1.0
