#Insert size (bp)	insert size
2.0	1.0
5.0	1.0
6.0	2.0
7.0	3.0
8.0	12.0
9.0	41.0
10.0	49.0
11.0	41.0
12.0	45.0
13.0	56.0
14.0	53.0
15.0	44.0
16.0	46.0
17.0	46.0
18.0	47.0
19.0	211.0
20.0	161.0
21.0	153.0
22.0	360.0
23.0	326.0
24.0	321.0
25.0	268.0
26.0	227.0
27.0	223.0
28.0	189.0
29.0	191.0
30.0	163.0
31.0	118.0
32.0	114.0
33.0	405.0
34.0	280.0
35.0	62.0
36.0	1.0
50.0	1.0
51.0	2.0
56.0	1.0
59.0	2.0
61.0	1.0
63.0	2.0
65.0	1.0
66.0	2.0
68.0	3.0
