#Read position (bp)	Clipping profile
0.0	3.2916258077968545
1.0	0.7473206906294809
2.0	0.7143817681553146
3.0	0.6968546350956664
4.0	0.685522436996756
5.0	0.6752479107204105
6.0	0.6651244804187172
7.0	0.6569652977875017
8.0	0.6501659789281554
9.0	0.644424331891374
10.0	0.6382293969306363
11.0	0.6355096693868979
12.0	0.6327899418431594
13.0	0.6287103505275516
14.0	0.6255373350598566
15.0	0.6228176075161181
16.0	0.6207022638709883
17.0	0.6190402081498148
18.0	0.617227056453989
19.0	0.6571163937621538
20.0	0.7016897062845349
21.0	0.756084257159305
22.0	0.8070036006170759
23.0	0.8610959595425418
24.0	0.9029495445211844
25.0	0.9414790180574799
26.0	0.9732091727344292
27.0	1.0040327515634657
28.0	1.0301723551782858
29.0	1.048908256035151
30.0	1.0649244293482776
31.0	1.0776164912190573
32.0	1.379657344548684
33.0	2.9067843603578556
34.0	1.1070802062762246
35.0	1.5210831768230861
36.0	1.1388103609531737
37.0	1.1403213206996954
38.0	1.1376015931559567
39.0	1.1347307696375661
40.0	1.1327665219670884
41.0	1.1289891226007849
42.0	1.1294424105247411
43.0	1.1264204910316984
44.0	1.1233985715386556
45.0	1.120527748020265
46.0	1.1188656922990914
47.0	1.1153904848820924
48.0	1.114030621110223
49.0	1.1129729492876579
50.0	1.102094039112704
51.0	1.087135537622142
52.0	1.0705149804104068
53.0	1.057520726590323
54.0	1.0424111291251088
55.0	1.0318344108994593
56.0	1.0224664604710265
57.0	1.0241285161922
58.0	0.9994998723239014
59.0	0.9895275379968602
60.0	0.9757778043035156
61.0	0.9661076619257787
62.0	0.9546243678522159
63.0	0.940421346234915
64.0	0.9283336682627439
65.0	0.9177569500370941
66.0	0.9052159841409665
67.0	0.8917684423969261
68.0	0.8789252845514942
69.0	0.8613981514918462
70.0	0.845986362077328
71.0	0.8567141762776297
72.0	0.8464396500012843
73.0	0.8116875758312923
74.0	0.796124690442122
75.0	0.7764822137373438
76.0	0.7566886410579136
77.0	0.7406724677447868
78.0	0.7264694461274858
79.0	0.7145328641299667
80.0	0.7012364183605785
81.0	0.6888465484391031
82.0	0.6737369509738891
83.0	0.6545477621930674
84.0	0.6349052854882893
85.0	0.6170759604793369
86.0	0.6016641710648186
87.0	0.5915407407631254
88.0	0.5762800473232592
89.0	0.5643434653257402
90.0	0.5533134591761341
91.0	0.5433411248490929
92.0	0.5279293354345748
93.0	0.5126686419947086
94.0	0.5011853479211461
95.0	0.4904575337208441
96.0	0.48124067926706365
97.0	0.47323259261050027
98.0	0.46477121802998045
99.0	0.4549499796775914
100.0	0.4446754534012459
101.0	0.437120654668639
102.0	0.42745051229090203
103.0	0.417629273938513
104.0	0.41158543495242744
105.0	0.40327515634655975
106.0	0.3939072059181271
107.0	0.38469035146434666
108.0	0.3769844567570875
109.0	0.3713939056949584
110.0	0.36399020293700357
111.0	0.3564354042043966
112.0	0.3488806054717896
113.0	0.33739731139822704
114.0	0.33014470461492434
115.0	0.32123004211044814
116.0	0.3105022279101462
117.0	0.2964503022674973
118.0	0.2875356397630211
119.0	0.2763545376387628
120.0	0.26879973890615577
121.0	0.25867630860446245
122.0	0.24507767088576995
123.0	0.2341987607108159
124.0	0.21969354714421055
125.0	0.20624600540017016
126.0	0.19430942340265114
127.0	0.18433708907560992
128.0	0.17481804267252518
129.0	0.1665077640666575
130.0	0.15683762168892057
131.0	0.146411999437923
132.0	0.14248350409696736
133.0	0.13704404900949033
134.0	0.13084911404875263
135.0	0.12556075493592775
136.0	0.1226899314175371
137.0	0.1180059562033208
138.0	0.11181102124258308
139.0	0.10637156615510607
140.0	0.10214087886484616
141.0	0.09911895937180337
142.0	0.09413279220828277
143.0	0.0888444330954579
144.0	0.08295169008402448
145.0	0.0788720987684167
146.0	0.07464141147815681
147.0	0.06829538054276696
148.0	0.06225154155668138
149.0	0.05620770257059582
150.0	0.03429878624603562
