#Insert size (bp)	insert size
8.0	2.0
9.0	15.0
10.0	20.0
11.0	29.0
12.0	20.0
13.0	28.0
14.0	19.0
15.0	18.0
16.0	21.0
17.0	22.0
18.0	25.0
19.0	135.0
20.0	122.0
21.0	123.0
22.0	289.0
23.0	239.0
24.0	202.0
25.0	202.0
26.0	162.0
27.0	173.0
28.0	125.0
29.0	123.0
30.0	108.0
31.0	93.0
32.0	63.0
33.0	959.0
34.0	109.0
35.0	33.0
36.0	2.0
37.0	2.0
40.0	1.0
