#Coverage	Number of genomic locations
0.0	26830.0
1.0	870.0
2.0	1923.0
3.0	47.0
4.0	158.0
6.0	38.0
16.0	1.0
42.0	1.0
657.0	1.0
2687.0	1.0
3184.0	1.0
3327.0	1.0
3448.0	1.0
3601.0	1.0
3778.0	1.0
3991.0	1.0
4228.0	1.0
4487.0	1.0
4795.0	1.0
5173.0	1.0
5586.0	1.0
6065.0	1.0
6612.0	1.0
6686.0	1.0
6737.0	1.0
6791.0	1.0
6846.0	1.0
6889.0	1.0
6924.0	1.0
6938.0	1.0
7006.0	1.0
7078.0	1.0
7154.0	1.0
7239.0	1.0
7241.0	1.0
7312.0	1.0
7388.0	1.0
7454.0	1.0
7456.0	1.0
7481.0	1.0
7490.0	1.0
7493.0	2.0
